"id","scene","prompt","response","machine_decision","valid_output","finish_reason","latency_seconds","human_decision","reviewer_id","review_notes"
"2414","question_answer","五百万要整什么活","还早呢！不过确实应该开始想了。","A","True","stop","0.527351","","",""
"2415","casual_chat","我是阮梅女士的狗","我看好多人都抽了的，阮梅很强嘛？","A","True","stop","0.802727","","",""
"2418","casual_chat","萨姆高达不喜欢嘛？","后面出的新高达我肯定会去看的，但是就没有很喜欢啊，萝卜也没有很喜欢。","A","True","stop","0.839026","","",""
"2419","casual_chat","高达不是萝卜的","欸，是这样嘛。","A","True","stop","0.792503","","",""
"2421","casual_chat","3000立案，累计的","涨到3000了啊，累计的也不好搞啊，这有一点那又一点不好查啊。","A","True","stop","0.542648","","",""
"2422","casual_chat","江西","江西嘛？我在那边那么久都没见过啊，这是卡视野大师啊哈哈哈哈哈，他这个虽说是骗子，但确实是拼本身吃饭www。","A","True","stop","0.927368","","",""
"2423","casual_chat","可以骗好几个人的嘛","但不是说删游戏了嘛？哦也可能是游戏单独给他封掉了。","A","True","stop","0.448179","","",""
"2424","casual_chat","那一排车可能是展示","所以说啊，连锁的品牌可能会有点贵什么的，但是很容易找到一些群，好投诉还是，大家做还是多注意吧~","A","True","stop","0.638862","","",""
"2425","casual_chat","上次拒绝还有点扭扭捏捏的","但是你已经跨出一打的一步鸭，大家不要觉得有愧疚的感觉啊，要大方一点！","A","True","stop","0.8315","","",""
"2426","casual_chat","憨憨消耗了多少人脉啊","其实没有有很多人脉，我没有用“大家可以帮我点一下嘛”这种说法，用的是“让我看看怎么个事！他这个是不是假的！”用的是这种说服，找了三四十人吧，大家不要问的太详细啊，不要去推敲他这个逻辑了啊！","A","True","stop","0.942892","","",""
"2427","casual_chat","我就知道","你怎么就这么懂我呢？你怎么就知道了呢？","A","True","stop","0.589917","","",""
"2428","casual_chat","还有更潮的嘛？","那咱们下周五唱歌环境直接把土味全整上好不好。","A","True","stop","0.547235","","",""
"2429","casual_chat","初五好","对哦，今天是拜财神，请财神的日子吧","A","True","stop","0.529944","","",""
"2430","casual_chat","明天就要返校了","天哪，这么早嘛。","A","True","stop","0.525878","","",""
"2431","casual_chat","直播间又老了一岁","你真会说话，你不说观众又老了一岁，不说主播","A","True","stop","0.655355","","",""
"2432","casual_chat","今天大毛也是和奥托过的","我看到有个光锥啊（我真不是奥托厨.jpg）你看这个位置都是我的，如果被奥托替代的话我是真服口服的，这个醋我是真不吃啊！我甚至想给她安利一点棺材味的香水。","A","True","stop","0.620181","","",""
"2433","casual_chat","大毛说她喜欢幽兰戴尔","就是幽兰戴尔和奥托的发色一样的，这是爱屋及乌了。之后就是乐土了吧，准备看她见一个爱一个了！","A","True","stop","0.526048","","",""
"2434","casual_chat","过年的时候刚好玩到了鸭鸭的高光时刻","鸭鸭真的有高光时刻嘛？她什么时候都没在吃瘪（？）","A","True","stop","0.681449","","",""
"2436","casual_chat","四季项链有嘛","我已经封上了啊，有些可能是都有的，也有的是有三个的。我们不排名次了啊，我们都一样厉害的，大家都是一样的。","A","True","stop","0.618977","","",""
"2437","casual_chat","可以送二专嘛？","也不是不行，不过要搞的话有点像空头支票啊，我现在就只做好了一首啊，我是真的没有做歌的天赋啊，不能像三无哥哥那样能连着做下去，我们第二个就只能算一个迷你专啊，我是真的不想卖周边，你们看我什么时候卖过周边啊，主要都是和vr签的时候卖的，是要有业绩的，主要是大家都太像要了，并且想说还是留下一些东西总归是好的嘛，单卖的话好像有点无趣，所以我们就做专辑！第二专我们可能就只做四首曲子，到时候应该也会拜托yousa写一首的词，我是真的没有做歌的天赋啊，我就只想做一点我想做的曲子，以后会出的话应该也都是这种迷你的形式了。","A","True","stop","0.862124","","",""
"2438","casual_chat","著名作曲人hanser","在出发之前这首歌大家听到了吧，我们周五的时候打算唱一下，写词的时候为了能让舰长淡淡的感觉到情感又不怎么矫情的感觉，又看了遍剧情点，还给自己看哭了！赚你的钱还得被你刀！他们还说写词要简单一点，但是你们的曲子又有那么低的又有那么高的，我好担心哦，我都有点唱不好，舰长们真的能唱嘛？","A","True","stop","0.661726","","",""
"2439","casual_chat","只要词对就是胜利","那也对哦！","A","True","stop","0.592462","","",""
"2440","casual_chat","写了多少版啊","我可能写了十版吧，不断的改改改，但最后能打动舰长们就很满意了。不行！不能聊这个了！周五唱的时候再好好聊吧！","A","True","stop","0.695155","","",""
"2441","casual_chat","西湖醋鱼真的有那么难吃嘛","如果你没有吃过，那我推荐你一定要吃，吃过你就知道怎么会能做出这样的菜呢？它的鱼会发出一个鱼不该发出的惺味！它的酸啊，会破坏你的味蕾，最后那个就是又惺又酸！","A","True","stop","0.523958","","",""
"2442","casual_chat","可能以为你们靠着这个活着","对，可能是这么想的吧，好心做慈善吧。","A","True","stop","0.800924","","",""
"2444","casual_chat","没事想玩也可以玩的","主要我还不想玩的啊。","A","True","stop","0.495084","","",""
"2445","question_answer","今天干什么？","今天划水！明天要去录东西，主要是路途上比较折磨，反正是米哈游的！就不告诉你们到底是什么了，不然感觉会有点剧透的。不喜欢听remix，除非有那种原版平淡一些的版本作对比听的话感觉还可以，就会想原来还有这样的版本啊，还觉得蛮有意思的，如果是单纯特效多的话是不喜欢的，所以我翻唱的话就基本不怎么弄特效，因为我觉得特效做太多谁来唱都一样的感觉。","A","True","stop","0.650341","","",""
"2446","question_answer","寒假作业没做完怎么办","那太可惜了，你今天不能和我看解说了鸭。你们有没有跟我有一样的感受就是人不知道从什么时候开始就有点吃不了甜了，以前的时候那些味道一样的那种糖以前嘎嘎炫，现在觉得好难吃啊，看网上有代谢变慢或者不脾虚了这两种说法，到底是我们身体变化还是心理作用啊，现在点奶茶都不格外加糖了","A","True","stop","0.634927","","",""
"2447","casual_chat","可以转向喝咖啡了","但是我也不太喜欢咖啡的味道啊。这样就有个问题就是突然看到一个以前看的特别喜欢吃的东西，看到了就好想吃，然后一买怎么是这个味道了啊。现在甜不能带给我多巴胺的快乐了，那要怎么获得多巴胺呢","A","True","stop","0.588648","","",""
"2448","casual_chat","油炸，辣","对哦！吃辣，吃肉，吃油炸！好像确实可以。","A","True","stop","0.649139","","",""
"2449","casual_chat","银狼联动手机","银狼怎么都给什么东西联动啊，三星堆还是三星啊。","A","True","stop","0.508344","","",""
"2450","casual_chat","三星手机那个","这个联动好怪啊，真的会有人因为联动买台手机嘛（看联动内容）韩国的联动鸭，那跟我们没关系啊，看不懂思密达，韩国人对银狼的配色是紫色，但我这边是蓝色。","A","True","stop","0.632891","","",""
"2451","casual_chat","胡桃的联动手机我买了","真的会有人因为联动买手机的话，那有没有特别大的那种联动啊，比如房地产联动，痛房感觉还蛮酷的。","A","True","stop","0.771387","","",""
"2452","casual_chat","凯迪拉克联动","车的话我感觉还好啊，他是什么价位的啊，如果百万的话可能和房地产一样了。","A","True","stop","0.631608","","",""
"2453","casual_chat","20w","那还挺贵的啊。","A","True","stop","0.539774","","",""
"2454","casual_chat","那么看不起凯迪拉克的嘛","主要是我对车没什么感觉啊，五菱宏光有一辆喜欢的6w，奇瑞qq 3w，宝马奔驰 30 40w，奥迪一两百都有了，奥迪双钻我的伙伴！我甚至有两个！我发现啊我觉得好的车都是国产的车都做了很大胆的改动，然后我觉得是破车都是那种特别好的车。","A","True","stop","0.489382","","",""
"2455","question_answer","什么时候复习啊","蚂蚁篇有多少看完的啊举个手，如果没看完的同学就晚安吧，为了你们的观看体验。明天要出差的所以今天也不会播开久，主要刚好差了一天二月才够，明天飞机不是很晚，8点回来直播是完全有可能的，所以打算明天回来吃个饭，八点开播唱唱歌，毕竟好久没有直播了。话说你们都收心了嘛，多的都开学开工半个月了吧","A","True","stop","1.027427","","",""
"2456","casual_chat","还没开学","什么？你确定你不是被开除了嘛？！现在都还没开学。","A","True","stop","0.566661","","",""
"2457","casual_chat","还在收心","那你这开机速度已经比70%慢了啊！","A","True","stop","0.428532","","",""
"2458","casual_chat","可以暂停聊天","对哦！你说的对！开看！","A","True","stop","0.659132","","",""
"2459","casual_chat","奢香夫人要听要副歌","要听dj版嘛？是不是dj版才有啊，听一下。","A","True","stop","0.612464","","",""
"2460","casual_chat","dj版不行听原版就好","这样啊。这首歌挺好听的啊我觉得，一点都不潮啊，这里也没有很潮啊，这段我也觉得蛮好听啊，这首歌土的程度感觉，他根本就不土啊，没有那种音律感觉还是进不了广场舞歌单。","A","True","stop","0.543333","","",""
"2461","casual_chat","00后听过","可能是最近有什么复古风吧。","A","True","stop","0.675285","","",""
"2462","casual_chat","因为父母是会听","是哦。","A","True","stop","0.489412","","",""
"2463","question_answer","主播怎么老是针对00后","不是，我只是想和00后走的更近一些。","A","True","stop","0.505486","","",""
"2465","question_answer","这是怎么上萌甜榜的","这不萌嘛？","A","True","stop","0.568608","","",""
"2466","casual_chat","不抖腿摇头","我摇了两下头就很头痛，我抖腿就能抖的很快！（现场演示）话说好久没有出提问环节了啊，在想到底是直接看呢还是直接看猎人呢？","A","True","stop","0.661891","","",""
"2468","casual_chat","兄弟你好香","如果你想让兄弟说出这段话的话你可以买来用一下，据说女生是没有很喜欢这种味道的，女生好像喜欢果香和花香，男生喜欢甜味和奶味多一些。我之前还以为我这样的人应该会喜欢特殊的味道，我试了很多款香水，最后，woc！我就是俗人！我就是喜欢奶味果味的。","A","True","stop","0.551743","","",""
